location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
3420,"Taborstraße","co",228.6275,"µg/m³","2023-01-04T23:00:00Z","2023-01-05T00:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",229.76249,"µg/m³","2023-01-05T00:00:00Z","2023-01-05T01:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",206.28449,"µg/m³","2023-01-05T01:00:00Z","2023-01-05T02:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",202.05301,"µg/m³","2023-01-05T02:00:00Z","2023-01-05T03:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",199.98151,"µg/m³","2023-01-05T03:00:00Z","2023-01-05T04:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",194.435,"µg/m³","2023-01-05T04:00:00Z","2023-01-05T05:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",206.51099,"µg/m³","2023-01-05T05:00:00Z","2023-01-05T06:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",209.04898,"µg/m³","2023-01-05T06:00:00Z","2023-01-05T07:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",215.9515,"µg/m³","2023-01-05T07:00:00Z","2023-01-05T08:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",226.84699,"µg/m³","2023-01-05T08:00:00Z","2023-01-05T09:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",224.8325,"µg/m³","2023-01-05T09:00:00Z","2023-01-05T10:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",227.8015,"µg/m³","2023-01-05T10:00:00Z","2023-01-05T11:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",214.9505,"µg/m³","2023-01-05T11:00:00Z","2023-01-05T12:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",230.6995,"µg/m³","2023-01-05T12:00:00Z","2023-01-05T13:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",229.41899,"µg/m³","2023-01-05T13:00:00Z","2023-01-05T14:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",227.3235,"µg/m³","2023-01-05T14:00:00Z","2023-01-05T15:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",228.34201,"µg/m³","2023-01-05T15:00:00Z","2023-01-05T16:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",245.395,"µg/m³","2023-01-05T16:00:00Z","2023-01-05T17:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",244.2605,"µg/m³","2023-01-05T17:00:00Z","2023-01-05T18:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",244.23098,"µg/m³","2023-01-05T18:00:00Z","2023-01-05T19:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",303.31599,"µg/m³","2023-01-05T21:00:00Z","2023-01-05T22:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",264.78099,"µg/m³","2023-01-05T22:00:00Z","2023-01-05T23:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",255.53298,"µg/m³","2023-01-05T23:00:00Z","2023-01-06T00:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",247.20498,"µg/m³","2023-01-06T00:00:00Z","2023-01-06T01:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",246.94849,"µg/m³","2023-01-06T01:00:00Z","2023-01-06T02:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",236.42599,"µg/m³","2023-01-06T02:00:00Z","2023-01-06T03:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",236.68199,"µg/m³","2023-01-06T03:00:00Z","2023-01-06T04:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",245.33098,"µg/m³","2023-01-06T04:00:00Z","2023-01-06T05:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",247.316,"µg/m³","2023-01-06T05:00:00Z","2023-01-06T06:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",258.58849,"µg/m³","2023-01-06T06:00:00Z","2023-01-06T07:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",275.83402,"µg/m³","2023-01-06T07:00:00Z","2023-01-06T08:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",262.966,"µg/m³","2023-01-06T08:00:00Z","2023-01-06T09:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",307.29651,"µg/m³","2023-01-06T09:00:00Z","2023-01-06T10:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",391.46599,"µg/m³","2023-01-06T10:00:00Z","2023-01-06T11:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",387.30448,"µg/m³","2023-01-06T11:00:00Z","2023-01-06T12:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",321.84699,"µg/m³","2023-01-06T12:00:00Z","2023-01-06T13:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",317.48199,"µg/m³","2023-01-06T13:00:00Z","2023-01-06T14:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",312.11549,"µg/m³","2023-01-06T14:00:00Z","2023-01-06T15:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",308.02398,"µg/m³","2023-01-06T15:00:00Z","2023-01-06T16:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",370.18799,"µg/m³","2023-01-06T16:00:00Z","2023-01-06T17:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",406.65596,"µg/m³","2023-01-06T17:00:00Z","2023-01-06T18:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",501.74903,"µg/m³","2023-01-06T18:00:00Z","2023-01-06T19:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",337.77052,"µg/m³","2023-01-06T20:00:00Z","2023-01-06T21:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",324.99545,"µg/m³","2023-01-06T21:00:00Z","2023-01-06T22:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",334.09798,"µg/m³","2023-01-06T22:00:00Z","2023-01-06T23:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",315.88149,"µg/m³","2023-01-06T23:00:00Z","2023-01-07T00:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",276.32248,"µg/m³","2023-01-07T00:00:00Z","2023-01-07T01:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",293.89351,"µg/m³","2023-01-07T01:00:00Z","2023-01-07T02:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",374.08149,"µg/m³","2023-01-07T02:00:00Z","2023-01-07T03:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",344.28298,"µg/m³","2023-01-07T03:00:00Z","2023-01-07T04:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
3420,"Taborstraße","co",339.854,"µg/m³","2023-01-07T04:00:00Z","2023-01-07T05:00:00+01:00","Europe/Vienna",48.216738999711964,16.38091800012245,,,,"Unknown Governmental Organization","EEA"
